,protocol,domain_name,address,is_phished,long_url,having_@_symbol,redirection_//_symbol,prefix_suffix_seperation,sub_domains,shortening_service,domain_registration_length,dns_record,https_token,statistical_report
202,http,www.verify-support-identify.info,safe/payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,1,0,0,1,1,0,1
203,http,gulfshield.com,uploads/banners/dss/robert/secure/checker/mail/login/,yes,2,0,0,0,0,0,1,1,0,1
204,http,www.gartner.com,document/3096017?ref=solrresearch&refval=174260071&qid=522207a7a6567f3577df9e93b8f61471,no,1,0,0,0,0,0,1,1,0,1
205,http,www.kqed.org,podcasts/,no,0,0,0,0,0,0,1,1,0,1
206,http,100733753.bviixzk.cn,uploads/files/dropbox/ayo1/ayo1/ayo1,yes,2,0,0,0,0,0,1,1,0,1
207,http,www.friends2project.eu,wp-standard/gateway.com/c85652703f710065c1255aa03a9aefae/70aecbc604ced0a4e8bd2e7f5750d855/,yes,1,0,0,0,0,0,1,1,0,1
208,https,mvpl.enkilibrary.org,econtentrecord/6626/checkout,no,2,0,0,0,0,0,1,1,0,1
209,http,consultexservices.org,wp-content/themes/gaukingo/inc/chase/email.php,yes,2,0,0,0,0,0,1,1,0,1
210,https,g.co,backupandsyncdrive,no,0,0,0,0,0,0,1,1,0,1
211,http,www.hinemos.info,en/top,no,0,0,0,0,0,0,1,1,0,1
212,http,www.confirmation-pages61540.com,verification17/recovery-chekpoint-login-1.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,1,0,0,1,1,0,1
213,http,packages.python.org,cymruwhois/,no,0,0,0,0,0,0,1,1,0,1
214,http,transpack.by,modules/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php,yes,1,0,0,0,0,0,1,1,0,1
215,http,greenspringgroup.com,ziatt/index.php,yes,0,0,0,0,0,0,1,1,0,1
216,https,freeaccountcheck4004.000webhostapp.com,recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
217,https,console.soracom.io,#/security?coverage_type=g,no,0,0,0,0,0,0,1,1,0,1
218,https,console.soracom.io,#/signup?coverage_type=g,no,0,0,0,0,0,0,1,1,0,1
219,http,adrianofreschi.com,wp-admin/network/update/cn/ug/index.php?login=ckittle@roomsalive.com,yes,1,1,0,0,0,0,1,1,0,1
220,http,docdrive.info,icm/doc/hkkk/db/,yes,0,0,0,0,0,0,1,1,0,1
221,http,www.glenbrookdental.com.au,media/cms/themes/59fbe/index3.html,yes,2,0,0,0,2,0,1,1,0,1
222,https,login.yahoo.com,?.src=ym&.intl=tr&.lang=tr-tr&authmechanism=primary&yid=&done=https%3a%2f%2fmail.yahoo.com%2f&eid=100&as=1&login=sommmuser&crumb=so3vdbbbbb3,no,1,0,0,0,0,0,1,1,1,1
223,http,melbourneis.com.au,services/dropbox/,yes,0,0,0,0,0,0,1,1,0,1
224,http,www.guitarnick.com,alla-fiera-dellest-fingerstyle-guitar-tablature.html,no,1,0,0,0,0,0,1,1,0,1
225,http,hawaiianairlines.com,,no,0,0,0,0,0,0,1,1,0,1
226,http,digitalocean.com,,no,0,0,0,0,0,0,1,1,0,1
227,https,docs.google.com,forms/u/0/,no,0,0,0,0,0,0,1,1,0,1
228,http,mvpl.enkilibrary.org,myresearch/myecontent,no,0,0,0,0,0,0,1,1,0,1
229,http,docs.media.bitpipe.com,io_10x/io_102267/item_1306461/rh2017-deceptive-ips-apostolis-machas.pdf,no,1,0,0,0,2,0,1,1,0,1
230,https,www.elpaisvallenato.com,wp-includes/text/diff/engine/image/ap/error.php,yes,1,0,0,0,0,0,1,1,0,1
231,http,www.medresetulmahmudiyye.com,ozel/kanuni-mektup/#.wasouq2zpr0,no,2,0,0,0,0,0,1,1,0,1
232,https,nomontolit2012.000webhostapp.com,others.html,yes,0,0,0,0,0,0,1,1,0,1
233,http,www.gib.gov.tr,fileadmin/kmbs/index.html,no,0,0,0,0,2,0,1,1,0,1
234,http,bankofamerica.com,,no,0,0,0,0,0,0,1,1,0,1
235,http,israeladvocacycalendar.com,invoicenew/invoice/9f3885a038f82d43730038c8d9043a43/,yes,1,0,0,0,0,0,1,1,0,1
236,http,yenisafak.com.tr,,no,0,0,0,0,0,0,1,1,0,1
237,https,cloud.digitalocean.com,droplets,no,0,0,0,0,0,0,1,1,0,1
238,http,xoom.virgilio.it,jump.html,yes,0,0,0,0,0,0,1,1,0,1
239,http,data.iana.org,tld/tlds-alpha-by-domain.txt,no,0,0,0,0,0,0,1,1,0,1
240,http,kusuka.com,start/dxx/01f8d9d9f7c8f042be7982e5c4f2d44e,yes,2,0,0,0,0,0,1,1,0,1
241,https,customer.xfinity.com,#/?cmp=nav_myaccount_myxfinity_au,no,2,0,0,0,0,0,1,1,0,1
242,http,www.hurriyet.com.tr,iki-yeni-gorev-iddiasi-40531060,no,2,0,0,0,2,1,1,1,0,1
243,http,amazon-account-manage.amazon-webapps-account-alert.tk,ap/carda.php?7fedf89c7418d32bf350021-adds_virefication4d9fd0fedf89c7418d32bf5,yes,1,0,0,1,0,0,1,1,0,1
244,http,imageshack.com,handle_redirect.php?ser=219&file=cadir2yr3.jpg,no,2,0,0,0,0,0,1,1,0,1
245,http,info0ifbt921177.000webhostapp.com,payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
246,http,www.bestcareerleap.com,classroom-training/msp2016/microsoft-project-2016-certification-training-canada,yes,1,0,0,0,0,0,1,1,0,1
247,https,news.ycombinator.com,sso,no,0,0,0,0,0,0,1,1,0,1
248,http,help.overdrive.com,,no,0,0,0,0,0,0,1,1,0,1
249,http,www.pasajedebus.cl,information/step2.php,yes,0,0,0,0,0,0,1,1,0,1
250,http,scikit-learn.github.io,stable,no,0,0,0,1,0,0,1,1,0,1
251,http,goog-le-2309fe.000webhostapp.com,verify.html,yes,0,0,0,1,0,0,1,1,0,1
252,http,ieeexplore.ieee.org,document/8004877/?reload=true,no,2,0,0,0,0,0,1,1,0,1
253,http,www.guitarcenter.com,,no,0,0,0,0,0,0,1,1,0,1
254,http,info5272ni770.000webhostapp.com,payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
255,http,www.experian.com,consumer/login.html,no,0,0,0,0,0,0,1,1,0,1
256,http,xarxesnetworking.com,googleloginpage/googledoc/ex3r/index.php,yes,2,0,0,0,0,0,1,1,0,1
257,http,imprezyhistoryczne.com,wp-admin/user/acct/9/,yes,0,0,0,0,0,0,1,1,0,1
258,https,books.google.com,books?id=vgievjzlxjyc&pg=pa27&lpg=pa27&dq=bike+maintenance+diameter&source=bl&ots=fahvis2wnr&sig=poasah8fxmmgkd6vbf1i8mll-io&hl=en&sa=x&ved=0ahukewjh_nw5r9_vahxhz1qkhuv6az0q6aeirdaf,no,1,0,0,0,0,0,1,1,0,1
259,http,www.elitesofts.ga,dopbox/db/26ece4de61a4c4bb004d7a80c9ced063/download.html,yes,1,0,0,0,0,0,1,1,0,1
260,http,getir.net,,no,0,0,0,0,0,0,1,1,0,1
261,http,www.landleader.com,user/password,no,0,0,0,0,0,0,1,1,0,1
262,http,talkalotbro.com,sit-data-www/frd/128dc559d68354781c560a1da4e08667d5e/myonportal.php,yes,1,0,0,0,0,0,1,1,0,1
263,http,prdownloads.sourceforge.net,weka/weka-3-8-1-oracle-jvm.dmg,no,2,0,0,0,0,0,1,1,0,1
264,https,login.yahoo.com,account/create?specid=usernamereg&src=flickr&done=https%3a%2f%2fapi.login.yahoo.com%2foauth2%2frequest_auth%3fclient_id%3ddj0yjmk9ntjmmkvmofo3ruvmjmq9wvdrovdxeghvmwx3tjjfbwnhbzlnqs0tjnm9y29uc3vtzxjzzwnyzxqmed01oa--%26redirect_uri%3dhttps%253a%252f%252fwww.flickr.com%252fsignin%252fyahoo%252foauth%252f%253fsignup%253d1%26response_type%3dcode%26scope%3dopenid%252csdpp-w%26nonce%3d47ba1ee912e212ffaf61ec377de2d62b,no,1,0,0,0,0,0,1,1,1,1
265,https,docs.google.com,spreadsheets/d/1a1j8_kemyafs9k_n5aek3h5u8secxfr2mhw_6euopgs/edit,no,1,0,0,0,0,0,1,1,0,1
266,https,docs.google.com,spreadsheets/create?usp=drive_web&folder=0b9vgvlmdlkiemc1otdb4eej6twc&authuser=0,no,1,0,0,0,0,0,1,1,0,1
267,http,comcast.com,,no,0,0,0,0,0,1,1,1,0,1
268,http,d662653.u-telcom.net,gggg/ayo1/,yes,0,0,0,1,0,0,1,1,0,1
269,http,archive.ics.uci.edu,ml/datasets.html,no,0,0,0,0,2,0,1,1,0,1
270,http,promocoe7.sslblindado.com,2017/notebook/hp/intel/core/i7/8gb/desbloqueado.html?ass=*d--!rakk*osai15hh@m*ms8s*5kx-ajt#4fv4ld!@4scl8hfsih@wdbun9vj7br6mq,no,1,1,0,0,0,0,1,1,0,1
271,http,td-kuk.si,wp-admin/user/es/,yes,0,0,0,1,0,0,1,1,0,1
272,http,saralaska.org,grafiks/gdoc-secure/699a55b50d7e85c6ba47ff0c890cdec5,yes,2,0,0,0,0,0,1,1,0,1
273,http,bookzworld.com,rg/adobi/form/confirm.htm,yes,0,0,0,0,0,0,1,1,0,1
274,http,i.popdust.com,l/hf_expall_popdust?c=twgkke9b&utm_campaign=tw_a_expall_popdust_food-boxes&utm_content=tw_a_expall_popdust_rawsteak_before,no,1,0,0,0,0,1,1,1,0,1
275,http,mailyahoo.com,,no,0,0,0,0,0,0,1,1,0,1
276,https,frontendmasters.com,sale/#join,no,0,0,0,0,0,0,1,1,0,1
277,http,www.kitapyurdu.com,kitap/freebsd-6-isletim-sistemi/96214.html&filter_name=freebsd,no,1,0,0,0,0,0,1,1,0,1
278,https,en.wikipedia.org,w/index.php?search=california&title=special%3asearch&go=go,no,1,0,0,0,0,0,1,1,0,1
279,http,eqendra.com,wp-includes/ribey/index.php,yes,0,0,0,0,0,0,1,1,0,1
280,https,console.soracom.io,#/virtual_private_gateways?coverage_type=g,no,2,0,0,0,0,0,1,1,0,1
281,http,timelinefilmscreation.com,chasebank/onlinechase/chaseonline/confirm.php?public/enroll/identifyuser-aspx-lob=rbglogon,yes,1,0,0,0,0,0,1,1,0,1
282,https,www.lactodigestomen.com,wp-snapshots/tmp/canadian/imperial/bankofcommerce/step2.php,yes,1,0,0,0,0,0,1,1,0,1
283,http,all.net,resume/bio.html,no,0,0,0,0,0,0,1,1,0,1
284,http,securecomputing.intelsecurity.com,,no,0,0,0,0,0,0,1,1,0,1
285,http,www.isdecisions.com,blog/it-security/how-to-detect-ransomware-with-fileaudit/,no,1,0,0,0,0,0,1,1,0,1
286,http,www.imdb.com,name/nm4186055/,no,0,0,0,0,0,0,1,1,0,1
287,http,mcmillancomms.com,.google.docs.com/documents/,yes,0,0,0,0,0,0,1,1,0,1
288,http,encore.mountainview.gov,"iii/encore/home,$search.form.sdirect?formids=target&lang=eng&suite=def&reservedids=lang%2csuite&submitmode=&submitname=&target=honeypot",no,1,0,0,0,0,0,1,1,0,1
289,http,kamusalrehber.com,nufus/evlilik/167-yurt-disinda-evlilik-islemleri.html,no,1,0,0,0,0,0,1,1,0,1
290,https,docs.google.com,document/d/10tpslpccxycdgykki6p3mabakfplhwi4cy7-axaaii4/edit,no,1,0,0,0,0,0,1,1,0,1
291,http,stom05.ru,asb.co.nz/,yes,0,0,0,0,0,0,1,1,0,1
292,https,blog.prototypr.io,stop-it-with-as-a-user-5feb9b38d920,no,2,0,0,0,0,0,1,1,0,1
293,http,garnery.de,newdocxb/page/index.php,yes,0,0,0,0,0,0,1,1,0,1
294,https,myaccount.google.com,?utm_source=ogb&authuser=0&utm_medium=act,no,2,0,0,0,0,0,1,1,0,1
295,http,www.ia-waziri.com,sdfdsdb/hand/hand/index.htm,yes,0,0,0,1,0,0,1,1,0,1
296,http,www.firstcongoprincetonucc.org,accella01/accell___/dhl.php,yes,2,0,0,0,0,0,1,1,0,1
297,http,cofounderlabs.com,,no,0,0,0,0,0,0,1,1,0,1
298,https,judokaclubi.gq,office365/sign%20in%20to%20office%20365.html,yes,2,0,0,0,0,0,1,1,0,1
299,http,puertovarasflyfishing.com,zad/image.htm,yes,0,0,0,0,0,0,1,1,0,1
300,http,www.arcflashsurvey.com,clik/gd/,yes,0,0,0,0,0,0,1,1,0,1
301,https,accounts.google.com,accountchooser/signinchooser?service=wise&continue=https%3a%2f%2fdrive.google.com%2fdrive%2fu%2f4%2ffolders%2f0b9vgvlmdlkieuuviv3gtvhbasg8%3fpli%3d1&followup=https%3a%2f%2fdrive.google.com%2fdrive%2fu%2f4%2ffolders%2f0b9vgvlmdlkieuuviv3gtvhbasg8%3fpli%3d1&hl=en-us&flowname=glifwebsignin&flowentry=accountchooser,no,1,0,0,0,0,0,1,1,1,1
302,http,ocw.mit.edu,6-0002f16,no,0,0,0,0,0,0,1,1,0,1
303,http,denviya-sakumj.tk,main/,yes,0,0,0,1,0,0,1,1,0,1
304,http,paypal.com.uk.signin.priauth.nav.f9a348bf60bbc6569f2.solutionslaw.com.au,paypalupdate/web/credit%20carde%20information.html,yes,1,0,0,0,1,0,1,1,0,1
305,http,www.latimes.com,local/lanow/la-me-ln-california-mexico-earthquake-20170908-htmlstory.html,no,1,0,0,0,0,0,1,1,0,1
306,http,www.ibm.com,developerworks/tivoli/tutorials/s-crypto/s-crypto.html,no,2,0,0,0,0,0,1,1,0,1
307,https,secure-2017.000webhostapp.com,payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,1,0,0,1,1,0,1
308,http,sein.edu.belkemail.net,ca243809a97bf156fd8dd6c1e9f61ff7/,yes,2,0,0,0,2,0,1,1,0,1
309,http,firstqualitygoods.com,red.htm,yes,0,0,0,0,0,0,1,1,0,1
310,https,providence.net.cpsee.frontend.com.xtroil.com,index/confirm.php?cmd=login_submit&id=8d9edc6356af94755c2f74a96874dd548d9edc6356af94755c2f74a96874dd54&session=8d9edc6356af94755c2f74a96874dd548d9edc6356af94755c2f74a96874dd54,yes,1,0,0,0,1,0,1,1,0,1
311,https,foursquare.com,login?continue=%2fdevice%2fnotifications,no,2,0,0,0,0,0,1,1,0,1
312,https,books.google.com,,no,0,0,0,0,0,0,1,1,0,1
313,http,www.friends2project.eu,wp-standard/gateway.com/c85652703f710065c1255aa03a9aefae/04783d20a8117c1108009881ebd017a1/,yes,1,0,0,0,0,0,1,1,0,1
314,http,www.uzungol.net.tr,,no,0,0,0,0,2,0,1,1,0,1
315,http,www.kdnuggets.com,2016/07/mathworks-steps-machine-learning-workflow.html,no,1,0,0,0,0,0,1,1,0,1
316,https,locking-app-adverds.000webhostapp.com,recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,1,0,0,1,1,0,1
317,https,gbs-milano.us16.list-manage.com,unsubscribe/post,no,2,0,0,1,2,0,1,1,0,1
318,http,www.alightinc.com,careers/?gh_jid=791778,no,0,0,0,0,0,0,1,1,0,1
319,https,jordanpost.com.jo,wp-admin/js/g2/dropbox/verify.html,yes,2,0,0,0,0,1,1,1,0,1
320,https,boards.greenhouse.io,apply/linkedin?code=aqqb9mkufzabyvcuulit0wqmffrg7xjcizwnt9-dhu3lkvo1sudjac5l0qecdjjtfdqbt5btdimjmxwbsw0cdpjm0qsjbhinv2vxdny_7swauksrwyulee64n9wusz1lah35svh1ik07o3lbcfg&state=3e8db6cd68227c925c782737#!,no,1,0,0,0,0,0,1,1,0,1
321,https,woyongantou2212.000webhostapp.com,others.html,yes,0,0,0,0,0,0,1,1,0,1
322,http,archive.ics.uci.edu,ml/index.php,no,0,0,0,0,2,0,1,1,0,1
323,http,daoudilorin11.mystagingwebsite.com,wp-content/plugins/ubh/acc/dir/e81fa/dir/col.php?cmd=_account-details&session=f68529e437289cad6573b122e907c1b4&dispatch=a51ccd417f5a51f66c83519e3e1006b2d54777ec,yes,1,0,0,0,0,0,1,1,0,1
324,http,sociesccuritiba.com.br,qq/9742ad6b2b4fb4ef1f16d86285ef55b1/,yes,2,0,0,0,0,0,1,1,0,1
325,https,hoteldhanrajpalace.com,wp-admin/network/admn/spacebox/index.html,yes,2,0,0,0,0,0,1,1,0,1
326,http,mandystores.co.za,docss/file/files/db/file.dropbox/,yes,2,0,0,0,0,0,1,1,0,1
327,http,ahomansikka.fi,configure/management/invoice/ce8f487478b30128631e61a0b7555675/,yes,1,0,0,0,0,0,1,1,0,1
328,http,kuriobaba.com,update/confirm.html,yes,0,0,0,0,0,0,1,1,0,1
329,http,www.scuolasci-dolomiti.it,includes/usaa/verification/9bd4c1dm321n45805n97/email.php,yes,1,0,0,1,0,0,1,1,0,1
330,https,frontendmasters.com,courses/?u=9bcafa0533624283aec66c8c447f0fdb19883b55,no,1,0,0,0,0,0,1,1,0,1
331,https,accounts.google.com,signin/oauth/oauthchooseaccount?client_id=720901115165-na55ltpj1o6sk1ubdgd5m1n2vq40k7ce.apps.googleusercontent.com&as=-49accd985f9a5313&destination=https%3a%2f%2fwww.songsterr.com&approval_state=!chrnuvrdmkhwdhr0tvrjou1mzeracrifttfya0plszjqtwtib1bud0gtvku1uudhbvlfvzjovq%e2%88%99adiigyeaaaaawykz1kdzzryx-zhdpjfosdi8-h9tkbzf&xsrfsig=ahgife8zaeod_tbj_l6nsd6plp4uihq9pq&flowname=generaloauthflow,no,1,0,0,0,0,1,1,1,1,1
332,http,www.exalto-emirates.com,%20/img/dropbox%20sign/dropbox/e7f37686144c49d688e21f4b3ac6967a/,yes,1,0,0,1,0,0,1,1,0,1
333,http,konsolosluk.gov.tr,,no,0,0,0,0,0,0,1,1,0,1
334,http,greenteches.co.in,ass/biyi/,yes,0,0,0,0,0,0,1,1,0,1
335,http,siliconvalleypad.com,,no,0,0,0,0,0,0,1,1,0,1
336,http,orange-bureau-business.com,modules/mod-orange-web/9399264f4a8f37838217ce869d9508ee/index.php,yes,1,0,0,1,0,0,1,1,0,1
337,http,kamusalrehber.com,nufus/evlilik/167-yurt-disinda-evlilik-islemleri.html#evlenme ehliyet belgesi nedir?,no,1,0,0,0,0,0,1,1,0,1
338,http,wafaq.net,werre/gd/index.php,yes,0,0,0,0,0,0,1,1,0,1
339,https,cofounderslab.com,login,no,0,0,0,0,0,0,1,1,0,1
340,http,edurramos.com,spacebox/,yes,0,0,0,0,0,0,1,1,0,1
341,http,floresdemadera.cl,owooyinbo/attiinnddeexx.php,yes,0,0,0,0,0,0,1,1,0,1
342,http,www.skickapaket.net,rogers/newyahoo/yahoo!mailupgrade.html,yes,2,0,0,0,0,0,1,1,0,1
343,http,bako-pro.ru,root/alibaba(1)grabber/alibaba/index.php,yes,2,0,0,1,0,0,1,1,0,1
344,http,nicksdonuts.gr,wp-includes/text/drpbdocs/,yes,0,0,0,0,0,0,1,1,0,1
345,http,www.nur.gen.tr,ar.html,no,0,0,0,0,2,0,1,1,0,1
346,http,www.suntrust.baten.me,,yes,0,0,0,0,2,0,1,1,0,1
347,https,cofounderslab.com,,no,0,0,0,0,0,0,1,1,0,1
348,https,gigster.com,,no,0,0,0,0,0,0,1,1,0,1
349,https,docs.google.com,document/u/1/?usp=direct_url,no,0,0,0,0,0,0,1,1,0,1
350,https,mxtoolbox.com,services_servermonitoring2.aspx,no,0,0,0,0,0,1,1,1,0,1
351,http,www.imdb.com,list/ls036992962/videoplayer/vi761510169?ref_=hm_hp_i_1,no,2,0,0,0,0,0,1,1,0,1
352,http,yerliakor.com,595-en-cok-sevilen-turkce-sarkilarin-gitar-akor-ve-ritimler.html,no,1,0,0,0,0,0,1,1,0,1
353,https,recover546546.000webhostapp.com,payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
354,https,mail.google.com,mail/u/0/#inbox/15ec544621d6eb88?compose=15ec54fca36c8c8f,no,1,0,0,0,0,0,1,1,0,1
355,http,aevdokimov.ru,server/auto/en.php?rand=13inboxlightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13inboxlight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=dgvzdebzzy5wd2muy29t&.rand=13inboxlight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,no,1,0,0,0,0,0,1,1,0,1
356,https,github.com,,no,0,0,0,0,0,0,1,1,0,1
357,http,firstqualitygoods.com,content/agreement_docs2/specialdocs/microsoftonedrive_files/emailhrd.html,yes,1,0,0,0,0,0,1,1,0,1
358,https,ebs.criteo.com,r/8d6e37babbb466ec548187050bceadc3bf1e7d8e?t=ahr0chm6ly93d3cuy2vudhjpznkuy29tl3byb2r1y3rzl2lkzw50axr5lxnlcnzpy2uv,no,1,0,0,0,0,0,1,1,0,1
359,https,restrictive-agents.000webhostapp.com,form/auth/secureserver/bbtnew/1/details.html?72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d-72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d-72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d72657374726963746976652d6167656e74732e303030776562686f73746170702e636f6d,yes,1,0,0,1,0,0,1,1,0,1
360,http,mobilefree.i.abonnement-frds.com,jnhaytz62tgs7t2f7tyugsyg27z/71hsgh2gsjh2jhsh26tsv2us76/jzi2zhui2hziuyhsnjash726zs27/0b064960f5bc53ebaf2677a5eb378244/c6aa80e8fe6ee6d685ecd5c7597d4bca/77fab74a9509da4c8e9e20cb373cfa18/moncompte/,yes,1,0,0,1,2,0,1,1,0,1
361,http,www.ptsy.eu,fr_fr/,yes,0,0,0,0,0,0,1,1,0,1
362,http,appsfbsecuritywebs.000webhostapp.com,recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
363,https,blog.algorithmia.com,machine-learning-datasets-for-data-scientists/,no,2,0,0,0,0,0,1,1,0,1
364,http,briallon.fr,components/com_foxcontact/views/newlyahoo,yes,2,0,0,0,0,0,1,1,0,1
365,http,www.arvetellefsen.no,curry/cheap_under_armour_ua_curry_2_two_iron_sharpens_iron_steel_grey_black_us_9_5.html,yes,1,0,0,0,0,0,1,1,0,1
366,http,www.rileysbrandhoney.com,asb/nz/asb.co.nz,yes,0,0,0,0,0,0,1,1,0,1
367,http,www.imdb.com,offsite/?pf_rd_m=a2fgeluunoqjnl&pf_rd_p=2425422342&pf_rd_r=0nsecd7b9kpp0bknzqsq&pf_rd_s=center-2&pf_rd_t=15021&pf_rd_i=tt0068154&page-action=watch-amazon&token=bcyr3yaa1ifeyonwfeo1cdbjs0folxsyvj64yx8hqwpciuovy4_j905g9g13wyevfgdqqqnog_9v%0d%0aet2endqg6pzhk-bg1bcxrq_ggnipcu-cbfjx4qzq3mzkkbnujislrqqxlycfrre5vssdv-4c8bk8%0d%0ab5itqrz4gcsmxasprtf2hbvd15qaijaoovntd0dg00g1wsiyhhpcotbgl5nemplls8jcl9lxjaus%0d%0aqq4cqdxmdabhqcl-jvbatqfemiiwnzungyiro23fzsblfc1ap9ocsq%0d%0a&ref_=tt_wbr_amazon,no,1,0,0,0,0,0,1,1,0,1
368,http,www.stephanehamard.com,components/com_joomlastats/fr/506d030fdf852f26882a74c9529d56cb/,yes,1,0,0,0,0,0,1,1,0,1
369,https,recover546546.000webhostapp.com,recovery-chekpoint-login-1.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
370,https,attivonetworks.com,,no,0,0,0,0,0,0,1,1,0,1
371,https,mvpl.enkilibrary.org,myresearch/myecontent,no,0,0,0,0,0,0,1,1,0,1
372,http,www.stack.com,a/the-simple-way-everybody-screws-up-tricep-pushdowns,no,2,0,0,0,0,0,1,1,0,1
373,http,alliance-programs.com,ase/ok/particuliers/update/account-id0146751/update-account.php,yes,1,0,0,1,0,0,1,1,0,1
374,http,journal.jltl.org,pages/payment/aloma/90a4e2a514bc9cc63f5590fe698069ac,yes,1,0,0,0,0,0,1,1,0,1
375,https,mynews.apple.com,subscriptions?v=2&la=en_us&a=udqychveeeckvf7dfvirh32sebwbycpafe6vagslpqgfoy7yrhyb2j2v46f40lz%2fegoarjpd4voahbjiy95dai0ojzq4tmw57k0ufhv07bblupqtujrttv1mojldziheo5wxpo2yrkuedfhqtjo09avjsn%2bycse%2fqi9seuvsx9tx%2bbqtg4za0rqsaudtafo%2b,no,1,0,0,0,0,0,1,1,0,1
376,http,kmip-interop.com,sslagentshm1-manage-manage-secure/index.php?em=abuse@outlook.com,yes,1,1,0,1,0,0,1,1,0,1
377,https,a9.com,,no,0,0,0,0,0,0,1,1,0,1
378,http,www.ortakhatim.com,htm/,no,0,0,0,0,0,0,1,1,0,1
379,http,www.utlitydiscountplans.com,sixes/loads/safeguardyouraccountsecurity.php,yes,1,0,0,0,0,0,1,1,0,1
380,http,katherenefrunks.com,ten/newtoday/,yes,0,0,0,0,0,0,1,1,0,1
381,https,frontendmasters.com,,no,0,0,0,0,0,0,1,1,0,1
382,http,www.google.com,custom?q=attacker+site%3aarchive.ics.uci.edu%2fml&sa=search&cof=ah%3acenter%3blh%3a130%3bl%3ahttp%3a%2f%2farchive.ics.uci.edu%2fml%2fassets%2flogo.gif%3blw%3a384%3bawfid%3a869c0b2eaa8d518e%3b&domains=ics.uci.edu&sitesearch=ics.uci.edu,no,1,0,0,0,0,0,1,1,1,1
383,http,ow.ly,ibmt30fakcj,yes,0,0,0,0,0,1,1,1,0,1
384,http,www.vogueafrik.com,blings/index.php?email=info@sunix.com.cn,yes,2,1,0,0,0,1,1,1,0,1
385,http,danitsikel.com,dbfile/dbfile/best/index.php,yes,0,0,0,0,0,0,1,1,0,1
386,https,account.live.com,identity/confirm?ru=https,no,1,0,0,0,0,0,1,1,1,1
387,http,faradaysdubai.com,rrm/rrm.php,yes,0,0,0,0,0,0,1,1,0,1
388,https,weddestinations.com,templates/protostar/img/chasebank/validation/step1.php?cmd=login_submit&id=4fd9035bcf482036d7e6e52156f5da4f4fd9035bcf482036d7e6e52156f5da4f&session=4fd9035bcf482036d7e6e52156f5da4f4fd9035bcf482036d7e6e52156f5da4f,yes,1,0,0,0,0,0,1,1,0,1
389,http,www.hbo.com,search?q=silicon%20valley,no,0,0,0,0,0,0,1,1,0,1
390,http,sein.edu.belkemail.net,mfgd.php,yes,0,0,0,0,2,0,1,1,0,1
391,https,aws.amazon.com,premiumsupport/knowledge-center/aws-authorization-charges/,no,1,0,0,0,0,0,1,1,0,1
392,http,www.courts.ca.gov,partners/documents/ea_flf021-apostilleorder.pdf,no,2,0,0,0,2,0,1,1,0,1
393,http,amazon.com,,no,0,0,0,0,0,0,1,1,0,1
394,https,login.yahoo.com,manage_account?.crumb=m.y2udsfy1i&.done=https,no,1,0,0,0,0,0,1,1,1,1
395,https,www.northlandwoodworksinc.com,wp-admin/wp-signal/f9567de9b1a94290bb0ad9157c03a0ae/,yes,1,0,0,0,0,0,1,1,0,1
396,http,leker-king.id,grace/yahoo/login.html,yes,0,0,0,1,0,0,1,1,0,1
